video_id,frame_id,Pelvis_x,Pelvis_y,Pelvis_z,RHip_x,RHip_y,RHip_z,RKnee_x,RKnee_y,RKnee_z,RAnkle_x,RAnkle_y,RAnkle_z,LHip_x,LHip_y,LHip_z,LKnee_x,LKnee_y,LKnee_z,LAnkle_x,LAnkle_y,LAnkle_z,Spine1_x,Spine1_y,Spine1_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Site_x,Site_y,Site_z,LShoulder_x,LShoulder_y,LShoulder_z,LElbow_x,LElbow_y,LElbow_z,LWrist_x,LWrist_y,LWrist_z,RShoulder_x,RShoulder_y,RShoulder_z,RElbow_x,RElbow_y,RElbow_z,RWrist_x,RWrist_y,RWrist_z,label
push-up_1,10,0.0005877832300029695,-0.0012545185163617134,0.45851844549179077,-0.008770273067057133,0.028807170689105988,0.5045302510261536,-0.2710931897163391,0.18148937821388245,0.28542375564575195,-0.6077489852905273,0.2795383334159851,0.06923884153366089,0.008771206252276897,-0.028806962072849274,0.4125644266605377,-0.2982560396194458,0.15102052688598633,0.24438895285129547,-0.6127851009368896,0.24670468270778656,0.037829697132110596,0.1925273984670639,-0.05554279685020447,0.48584824800491333,0.4054192304611206,-0.11078935861587524,0.5180354714393616,0.5295331478118896,-0.08528731018304825,0.4337697923183441,0.5739710330963135,-0.08730944991111755,0.48547548055648804,0.38216182589530945,-0.18745645880699158,0.4481636583805084,0.3914145827293396,-0.18762734532356262,0.17871031165122986,0.4502106010913849,-0.09889363497495651,0.0,0.3798777163028717,-0.017219778150320053,0.5552842617034912,0.3822861909866333,0.07097994536161423,0.3152291774749756,0.41194406151771545,0.048048436641693115,0.10244101285934448,1
push-up_1,11,0.0005892173503525555,-0.0012452605878934264,0.45123088359832764,-0.010104686953127384,0.029233280569314957,0.49708229303359985,-0.2708239257335663,0.1858845353126526,0.278713583946228,-0.6027517318725586,0.28425323963165283,0.06481456756591797,0.010105656459927559,-0.029233088716864586,0.4054413139820099,-0.29590028524398804,0.16175878047943115,0.246697336435318,-0.6074452996253967,0.25485771894454956,0.033748745918273926,0.19084586203098297,-0.05629388988018036,0.4812188744544983,0.40343278646469116,-0.11129476875066757,0.5160062313079834,0.533743679523468,-0.09088656306266785,0.4311153292655945,0.5780481100082397,-0.09346681833267212,0.4837067723274231,0.3807130455970764,-0.19003674387931824,0.44935280084609985,0.39179545640945435,-0.18952827155590057,0.17839816212654114,0.4481103718280792,-0.10143726319074631,0.0,0.3774791657924652,-0.014912556856870651,0.550168514251709,0.3859761655330658,0.07421675324440002,0.3094613552093506,0.4102098345756531,0.04796150326728821,0.09782439470291138,1
push-up_1,12,0.0005835616029798985,-0.0012511907843872905,0.446761816740036,-0.007132632192224264,0.027383945882320404,0.4904601275920868,-0.273656964302063,0.18940883874893188,0.2818151116371155,-0.6076217889785767,0.29391589760780334,0.06791079044342041,0.0071335844695568085,-0.027383755892515182,0.4031255543231964,-0.3005232810974121,0.15914970636367798,0.24482910335063934,-0.6153517365455627,0.26168668270111084,0.03579682111740112,0.18822266161441803,-0.05807722732424736,0.47570085525512695,0.39715999364852905,-0.11743922531604767,0.5086929798126221,0.5242058038711548,-0.09596632421016693,0.4256466031074524,0.568865954875946,-0.09926074743270874,0.47645264863967896,0.3709508180618286,-0.19283732771873474,0.44461897015571594,0.3827502131462097,-0.19171743094921112,0.17517071962356567,0.4341210722923279,-0.10123395174741745,0.0,0.37594783306121826,-0.026147544384002686,0.5385800004005432,0.3786033093929291,0.05655667930841446,0.29114994406700134,0.42013633251190186,0.04198925942182541,0.0680193305015564,1
push-up_1,13,0.0005895131616853178,-0.0012543918564915657,0.4463120698928833,-0.011357597075402737,0.025595534592866898,0.4918871819972992,-0.2756928503513336,0.18733751773834229,0.2782994508743286,-0.6080107688903809,0.28691595792770386,0.07012522220611572,0.011358534917235374,-0.025595346465706825,0.40080156922340393,-0.29921045899391174,0.16294138133525848,0.24236156046390533,-0.6131429076194763,0.2633085548877716,0.039890825748443604,0.19024693965911865,-0.055577147752046585,0.47600239515304565,0.3989832401275635,-0.11144037544727325,0.5098063945770264,0.5261344909667969,-0.08849157392978668,0.42626550793647766,0.5717942118644714,-0.09048168361186981,0.4767887592315674,0.37704071402549744,-0.18698269128799438,0.4412265121936798,0.38283026218414307,-0.18324308097362518,0.1714726686477661,0.4376648962497711,-0.08681302517652512,0.0,0.37332025170326233,-0.0204862542450428,0.5444340705871582,0.372446745634079,0.06153400242328644,0.2958209216594696,0.4114639163017273,0.04615004360675812,0.07275927066802979,1
push-up_1,14,0.0005963303265161812,-0.001257807482033968,0.4353395700454712,-0.00967598706483841,0.01859109476208687,0.4804335832595825,-0.28821879625320435,0.17669576406478882,0.27771222591400146,-0.6197649240493774,0.27731555700302124,0.07293444871902466,0.009676912799477577,-0.01859090104699135,0.3903120458126068,-0.3143223822116852,0.1626499891281128,0.23879052698612213,-0.6258503198623657,0.2613923251628876,0.04087367653846741,0.19045808911323547,-0.054166559129953384,0.4674481749534607,0.3980882465839386,-0.11135884374380112,0.5030654668807983,0.5183831453323364,-0.08633916079998016,0.4167397916316986,0.5651990175247192,-0.08560559153556824,0.467487633228302,0.3726859390735626,-0.18145444989204407,0.4373651444911957,0.37419867515563965,-0.17531585693359375,0.16780179738998413,0.4300292134284973,-0.0815427228808403,0.0,0.3768153786659241,-0.0267636775970459,0.5362244844436646,0.3731244206428528,0.05472312867641449,0.28865623474121094,0.3887840509414673,0.0336400642991066,0.08256939053535461,1
push-up_1,15,0.0005928315804339945,-0.0012635799357667565,0.4250350892543793,-0.012729788199067116,0.017404217272996902,0.46810054779052734,-0.29059043526649475,0.17874179780483246,0.2704068124294281,-0.6234300136566162,0.27912622690200806,0.06510788202285767,0.012730700895190239,-0.017403991892933846,0.38204050064086914,-0.313092976808548,0.1623850166797638,0.2318742275238037,-0.6256921291351318,0.2655012309551239,0.032870084047317505,0.19121165573596954,-0.050799235701560974,0.45854830741882324,0.40120047330856323,-0.10281601548194885,0.4948514699935913,0.5218907594680786,-0.07602027803659439,0.40469878911972046,0.5688508749008179,-0.07209187746047974,0.4547872543334961,0.37806081771850586,-0.17501920461654663,0.429591566324234,0.3765599727630615,-0.16929300129413605,0.16241195797920227,0.43218377232551575,-0.07039118558168411,0.0,0.37628108263015747,-0.01954030618071556,0.528394341468811,0.36609479784965515,0.06433600932359695,0.28050732612609863,0.4024556577205658,0.05249243229627609,0.06469783186912537,1
push-up_1,16,0.0005988259217701852,-0.0012773856287822127,0.43307313323020935,-0.014120636507868767,0.02012568712234497,0.48005616664886475,-0.2916463613510132,0.18239665031433105,0.2739373743534088,-0.6280910968780518,0.2732403576374054,0.0794626772403717,0.014121560379862785,-0.0201254952698946,0.38615405559539795,-0.31217074394226074,0.16660547256469727,0.23538121581077576,-0.6281929612159729,0.2600761353969574,0.04369598627090454,0.18800486624240875,-0.04809978976845741,0.464389443397522,0.3929087817668915,-0.10032416880130768,0.4956139028072357,0.5170623064041138,-0.08168402314186096,0.4021223187446594,0.5623258352279663,-0.07675020396709442,0.45107436180114746,0.36628416180610657,-0.17329877614974976,0.43196922540664673,0.35801807045936584,-0.16935156285762787,0.16823258996009827,0.4139877259731293,-0.07973375171422958,0.0,0.37277311086654663,-0.01478014886379242,0.5292069315910339,0.3633507192134857,0.07020546495914459,0.2831193804740906,0.3889094889163971,0.05220947414636612,0.07626420259475708,1
push-up_1,17,0.0006034471443854272,-0.0012934079859405756,0.42184367775917053,-0.0137295788154006,0.015704911202192307,0.46893277764320374,-0.2976171672344208,0.1816592812538147,0.2752442955970764,-0.6325778961181641,0.2724592089653015,0.08354079723358154,0.013730477541685104,-0.015704713761806488,0.3748200833797455,-0.31476354598999023,0.16929933428764343,0.2319820374250412,-0.635945200920105,0.2593494951725006,0.045483946800231934,0.1925988644361496,-0.04343177378177643,0.4527411460876465,0.4006034731864929,-0.09046678990125656,0.4844333231449127,0.517327070236206,-0.06488749384880066,0.3880423903465271,0.5657538771629333,-0.05887419730424881,0.4357181787490845,0.3719851076602936,-0.1612844318151474,0.4203561544418335,0.3554075062274933,-0.15557636320590973,0.16144374012947083,0.4146091639995575,-0.0631413534283638,0.0,0.3816660940647125,-0.010820623487234116,0.5191323757171631,0.36242565512657166,0.07159700989723206,0.2698148488998413,0.4029220938682556,0.05803389102220535,0.06321144104003906,1
push-up_1,18,0.0006119498866610229,-0.0013058915501460433,0.39147183299064636,-0.016664788126945496,0.00811676774173975,0.4408015310764313,-0.3052028715610504,0.1708809733390808,0.26580798625946045,-0.6391355991363525,0.24785789847373962,0.07459130883216858,0.01666565053164959,-0.008116504177451134,0.3422143757343292,-0.312897264957428,0.17156726121902466,0.21989107131958008,-0.6410465836524963,0.24891342222690582,0.03880387544631958,0.19623826444149017,-0.03800985589623451,0.4253534972667694,0.4069633483886719,-0.07533904910087585,0.46269017457962036,0.5206953287124634,-0.039295632392168045,0.36262473464012146,0.5684544444084167,-0.028061002492904663,0.4130640923976898,0.38235142827033997,-0.14587879180908203,0.3956438899040222,0.3602358102798462,-0.14258843660354614,0.14141598343849182,0.4233051836490631,-0.034876395016908646,0.0,0.38371342420578003,0.0005770176649093628,0.5003809332847595,0.3634320795536041,0.08590658009052277,0.2565073072910309,0.4087516665458679,0.06789384037256241,0.057140737771987915,1
push-up_1,19,0.000614903517998755,-0.0013197214575484395,0.35214024782180786,-0.016675246879458427,0.0018696850165724754,0.4008972942829132,-0.3132530152797699,0.15909549593925476,0.24359959363937378,-0.6549150943756104,0.23226070404052734,0.06381726264953613,0.01667613349854946,-0.0018694030586630106,0.30345532298088074,-0.3279978930950165,0.16404002904891968,0.1964910626411438,-0.6655818819999695,0.24903595447540283,0.025869935750961304,0.19671954214572906,-0.0367342047393322,0.38540953397750854,0.40815919637680054,-0.07239988446235657,0.42112812399864197,0.5176254510879517,-0.030915632843971252,0.3170161247253418,0.5670082569122314,-0.01683756709098816,0.3617345094680786,0.3811309337615967,-0.13852350413799286,0.3576284945011139,0.3466682434082031,-0.13974063098430634,0.11617973446846008,0.4202561676502228,-0.027364643290638924,0.0,0.3851727545261383,-0.0034547820687294006,0.4584698975086212,0.3536646068096161,0.08942599594593048,0.22759383916854858,0.40299615263938904,0.0775156319141388,0.035369932651519775,1
push-up_1,20,0.000618095276877284,-0.0013232131022959948,0.35513418912887573,-0.01653672754764557,0.0025956733152270317,0.40409308671951294,-0.31364473700523376,0.1578851193189621,0.2423054277896881,-0.6580811738967896,0.2262430042028427,0.0657496452331543,0.016537629067897797,-0.0025953894946724176,0.30624476075172424,-0.32837459444999695,0.16260522603988647,0.19843614101409912,-0.666146457195282,0.2443530261516571,0.028183400630950928,0.19706636667251587,-0.03432353585958481,0.3880971074104309,0.4091220796108246,-0.06837154924869537,0.42377468943595886,0.5191918611526489,-0.027609001845121384,0.31913667917251587,0.5683202743530273,-0.012377098202705383,0.36366891860961914,0.3824496269226074,-0.13524562120437622,0.35998210310935974,0.3523557484149933,-0.13571180403232574,0.11780276894569397,0.4162428677082062,-0.02115708775818348,0.0,0.3857135474681854,-4.1157007217407227e-05,0.46156421303749084,0.3499540090560913,0.09342886507511139,0.2300969660282135,0.40433862805366516,0.08385904878377914,0.036991238594055176,1
push-up_1,21,0.000608986068982631,-0.0013340871082618833,0.33085325360298157,-0.009128589183092117,-0.027209069579839706,0.37124866247177124,-0.32633206248283386,0.1060655415058136,0.22877545654773712,-0.6832438707351685,0.25213074684143066,0.08089748024940491,0.009129514917731285,0.027209270745515823,0.290535569190979,-0.34967049956321716,0.15167897939682007,0.1933096945285797,-0.682228147983551,0.28705939650535583,0.04248875379562378,0.1861746609210968,-0.07397450506687164,0.3641979694366455,0.39247816801071167,-0.14460377395153046,0.39300352334976196,0.47931087017059326,-0.07559321820735931,0.29109489917755127,0.546230673789978,-0.10646720975637436,0.3260653018951416,0.3640768229961395,-0.16211839020252228,0.333375483751297,0.3308025598526001,-0.13127660751342773,0.1072181761264801,0.41201499104499817,-0.03059423714876175,0.0,0.36389443278312683,-0.10110092163085938,0.4433561861515045,0.3268611431121826,0.10098802298307419,0.4131894111633301,0.3781389892101288,0.1085035428404808,0.1375538408756256,1
push-up_1,22,0.000607348745688796,-0.001342860865406692,0.3238085210323334,-0.008321220986545086,-0.02756306901574135,0.3675401508808136,-0.3298982083797455,0.10318261384963989,0.230157732963562,-0.6917967796325684,0.23839351534843445,0.07899412512779236,0.008322097361087799,0.027563313022255898,0.28014495968818665,-0.34710103273391724,0.1507032811641693,0.18434196710586548,-0.6855587959289551,0.2770044505596161,0.04054141044616699,0.191106379032135,-0.0676996260881424,0.35229045152664185,0.40114736557006836,-0.13039349019527435,0.3785610496997833,0.4915105402469635,-0.06137457117438316,0.2763190269470215,0.5560942888259888,-0.08744056522846222,0.3125385642051697,0.3743665814399719,-0.1494147926568985,0.3185781240463257,0.34059691429138184,-0.11504755914211273,0.10455158352851868,0.41368892788887024,-0.020709706470370293,0.0,0.37006935477256775,-0.08720998466014862,0.4275663495063782,0.33334264159202576,0.11360165476799011,0.3942076563835144,0.3809082508087158,0.1221325621008873,0.12477564811706543,1
push-up_1,23,0.0006181541830301285,-0.0013503222726285458,0.2960091531276703,-0.008209717459976673,-0.033628080040216446,0.3387656509876251,-0.3319075405597687,0.09911757707595825,0.21611180901527405,-0.6989595890045166,0.23461386561393738,0.06942185759544373,0.00821060873568058,0.03362837806344032,0.2533350884914398,-0.3523895740509033,0.15205422043800354,0.1735338568687439,-0.698372483253479,0.2753119468688965,0.03025481104850769,0.1920316219329834,-0.0697064995765686,0.32700031995773315,0.4025059938430786,-0.13806818425655365,0.35556328296661377,0.4889063835144043,-0.07439818978309631,0.24977126717567444,0.556422770023346,-0.0979248583316803,0.2832297384738922,0.3711569011211395,-0.15092268586158752,0.2973066568374634,0.33751803636550903,-0.10859757661819458,0.09179562330245972,0.41063401103019714,-0.020415320992469788,0.0,0.374457448720932,-0.10037226974964142,0.40472298860549927,0.322042316198349,0.10761307924985886,0.37261173129081726,0.3721224367618561,0.11961612850427628,0.1090560257434845,1
push-up_1,24,0.0006305660936050117,-0.001369787729345262,0.28581544756889343,-0.009067308157682419,-0.04030364006757736,0.33515146374702454,-0.3409423530101776,0.10191665589809418,0.22549691796302795,-0.7021245360374451,0.23152324557304382,0.09805566072463989,0.00906817615032196,0.04030397906899452,0.23655003309249878,-0.35345011949539185,0.17862021923065186,0.18191462755203247,-0.7017043828964233,0.3005533218383789,0.055202096700668335,0.18667717278003693,-0.0737285315990448,0.3095703721046448,0.3956463932991028,-0.1470159888267517,0.33222320675849915,0.4790261387825012,-0.11157994717359543,0.22489875555038452,0.5413579940795898,-0.13839973509311676,0.26210319995880127,0.35908040404319763,-0.1501930058002472,0.2760497033596039,0.30656296014785767,-0.09062689542770386,0.11287632584571838,0.37773606181144714,-0.08074776083230972,0.0,0.3631705641746521,-0.1211167722940445,0.3825022876262665,0.24744993448257446,0.08249198645353317,0.39401766657829285,0.287776380777359,0.14550890028476715,0.21513405442237854,1
push-up_1,25,0.0006286041461862624,-0.001371594611555338,0.2860877215862274,-0.011439641006290913,-0.0400715135037899,0.3356650173664093,-0.34274956583976746,0.10412546992301941,0.2253078818321228,-0.7035829424858093,0.23221495747566223,0.09810084104537964,0.01144050806760788,0.04007185995578766,0.23658399283885956,-0.35115131735801697,0.18059620261192322,0.18140378594398499,-0.7003194689750671,0.3016771078109741,0.054475605487823486,0.18781797587871552,-0.07127656042575836,0.3098992109298706,0.3977007269859314,-0.14128243923187256,0.3326073884963989,0.4799112379550934,-0.10130682587623596,0.22490131855010986,0.5434955954551697,-0.12475298345088959,0.25911056995391846,0.36387598514556885,-0.14504766464233398,0.2765643298625946,0.30747151374816895,-0.08371378481388092,0.11287617683410645,0.378439724445343,-0.06898223608732224,0.0,0.3631449043750763,-0.11511071771383286,0.38305890560150146,0.2502055764198303,0.08740690350532532,0.3891196846961975,0.2898673713207245,0.14499104022979736,0.20579075813293457,1
push-up_1,26,0.0006272943574003875,-0.0013712526997551322,0.2744392156600952,-0.014550784602761269,-0.040436822921037674,0.32344773411750793,-0.3469368517398834,0.10370224714279175,0.21900871396064758,-0.7037255764007568,0.24189233779907227,0.10110285878181458,0.01455164048820734,0.04043716564774513,0.22549542784690857,-0.3511006832122803,0.18352119624614716,0.17068417370319366,-0.6970747113227844,0.31570273637771606,0.058624207973480225,0.18715456128120422,-0.07494579255580902,0.2986159324645996,0.3985234498977661,-0.1475624144077301,0.3205333352088928,0.48033076524734497,-0.10949412733316422,0.211654931306839,0.5397384166717529,-0.13477234542369843,0.2499891221523285,0.3678491711616516,-0.1503797471523285,0.2671777009963989,0.31047752499580383,-0.08463595807552338,0.11931788921356201,0.37704145908355713,-0.08812529593706131,0.0,0.35937440395355225,-0.12292613834142685,0.3694652020931244,0.24034488201141357,0.06910921633243561,0.39033225178718567,0.26356592774391174,0.14395980536937714,0.22243937849998474,1
