video_id,frame_id,pelvis_x,pelvis_y
left_facing_5,69,680.6666666666666,383.6666666666667
left_facing_5,70,679.0,386.0
left_facing_6,1,709.0,356.0
left_facing_6,2,699.2,371.6
left_facing_6,3,689.4,387.2
left_facing_6,4,679.6,402.8
left_facing_6,5,669.8,418.4
left_facing_6,6,660.0,434.0
left_facing_6,7,656.1666666666666,441.6666666666667
left_facing_6,8,652.3333333333334,449.3333333333333
left_facing_6,9,648.5,457.0
left_facing_6,10,644.6666666666666,464.6666666666667
left_facing_6,11,640.8333333333334,472.3333333333333
left_facing_6,12,637.0,480.0
left_facing_6,13,633.4,485.8
left_facing_6,14,629.8,491.6
left_facing_6,15,626.2,497.4
left_facing_6,16,622.6,503.2
left_facing_6,17,619.0,509.0
left_facing_6,18,619.0,509.5
left_facing_6,19,619.0,510.0
left_facing_6,20,619.0,510.5
left_facing_6,21,619.0,511.0
left_facing_6,22,619.0,511.5
left_facing_6,23,619.0,512.0
left_facing_6,24,619.8,509.4
left_facing_6,25,620.6,506.8
left_facing_6,26,621.4,504.2
left_facing_6,27,622.2,501.6
left_facing_6,28,623.0,499.0
left_facing_6,29,626.1666666666666,489.5
left_facing_6,30,629.3333333333334,480.0
left_facing_6,31,632.5,470.5
left_facing_6,32,635.6666666666666,461.0
left_facing_6,33,638.8333333333334,451.5
left_facing_6,34,642.0,442.0
left_facing_6,35,647.0,433.2
left_facing_6,36,652.0,424.4
left_facing_6,37,657.0,415.6
left_facing_6,38,662.0,406.8
left_facing_6,39,667.0,398.0
left_facing_6,40,670.8333333333334,394.3333333333333
left_facing_6,41,674.6666666666666,390.6666666666667
left_facing_6,42,678.5,387.0
left_facing_6,43,682.3333333333334,383.3333333333333
left_facing_6,44,686.1666666666666,379.6666666666667
left_facing_6,45,690.0,376.0
left_facing_6,46,690.6,375.0
left_facing_6,47,691.2,374.0
left_facing_6,48,691.8,373.0
left_facing_6,49,692.4,372.0
left_facing_6,50,693.0,371.0
left_facing_6,51,693.0,371.0
left_facing_6,52,693.0,371.0
left_facing_6,53,693.0,371.0
left_facing_6,54,693.0,371.0
left_facing_6,66,693.0,371.0
left_facing_6,67,693.0,371.0
left_facing_6,68,689.8333333333334,376.5
left_facing_6,69,686.6666666666666,382.0
left_facing_6,70,683.5,387.5
left_facing_6,71,680.3333333333334,393.0
left_facing_6,72,677.1666666666666,398.5
left_facing_6,73,674.0,404.0
left_facing_6,74,675.2,402.6
left_facing_6,75,676.4,401.2
left_facing_6,76,677.6,399.8
left_facing_6,77,678.8,398.4
left_facing_6,78,680.0,397.0
left_facing_6,79,675.8333333333334,402.3333333333333
left_facing_6,80,671.6666666666666,407.6666666666667
left_facing_6,81,667.5,413.0
left_facing_6,82,663.3333333333334,418.3333333333333
left_facing_6,83,659.1666666666666,423.6666666666667
left_facing_6,84,655.0,429.0
left_facing_6,85,651.2,438.6
left_facing_6,86,647.4,448.2
left_facing_6,87,643.6,457.8
left_facing_6,88,639.8,467.4
left_facing_6,89,636.0,477.0
left_facing_6,90,635.8333333333334,481.0
left_facing_6,91,635.6666666666666,485.0
left_facing_6,92,635.5,489.0
left_facing_6,93,635.3333333333334,493.0
left_facing_6,94,635.1666666666666,497.0
left_facing_6,95,635.0,501.0
left_facing_6,96,634.4,502.6
left_facing_6,97,633.8,504.2
left_facing_6,98,633.2,505.8
left_facing_6,99,632.6,507.4
left_facing_6,100,632.0,509.0
left_facing_6,101,634.1666666666666,502.3333333333333
left_facing_6,102,636.3333333333334,495.6666666666667
left_facing_6,103,638.5,489.0
left_facing_6,104,640.6666666666666,482.3333333333333
left_facing_6,105,642.8333333333334,475.6666666666667
left_facing_6,106,645.0,469.0
left_facing_6,107,649.8,460.0
left_facing_6,108,654.6,451.0
left_facing_6,109,659.4,442.0
left_facing_6,110,664.2,433.0
left_facing_6,111,669.0,424.0
left_facing_6,112,671.8333333333334,418.5
left_facing_6,113,674.6666666666666,413.0
left_facing_6,114,677.5,407.5
left_facing_6,115,680.3333333333334,402.0
left_facing_6,116,683.1666666666666,396.5
left_facing_6,117,686.0,391.0
left_facing_6,118,687.8333333333334,388.0
left_facing_6,119,689.6666666666666,385.0
left_facing_6,120,691.5,382.0
left_facing_6,121,693.3333333333334,379.0
left_facing_6,122,695.1666666666666,376.0
left_facing_6,123,697.0,373.0
left_facing_7,5,657.0,385.0
left_facing_7,6,656.6,388.4
left_facing_7,7,656.2,391.8
left_facing_7,8,655.8,395.2
left_facing_7,9,655.4,398.6
left_facing_7,10,655.0,402.0
left_facing_7,11,651.0,411.8333333333333
left_facing_7,12,647.0,421.6666666666667
left_facing_7,13,643.0,431.5
left_facing_7,14,639.0,441.3333333333333
left_facing_7,15,635.0,451.1666666666667
left_facing_7,16,631.0,461.0
left_facing_7,17,627.8333333333334,472.1666666666667
left_facing_7,18,624.6666666666666,483.3333333333333
left_facing_7,19,621.5,494.5
left_facing_7,20,618.3333333333334,505.6666666666667
left_facing_7,21,615.1666666666666,516.8333333333334
left_facing_7,22,612.0,528.0
left_facing_7,23,611.2,531.6
left_facing_7,24,610.4,535.2
left_facing_7,25,609.6,538.8
left_facing_7,26,608.8,542.4
left_facing_7,27,608.0,546.0
left_facing_7,28,608.0,543.0
left_facing_7,29,608.0,540.0
left_facing_7,30,608.0,537.0
left_facing_7,31,608.0,534.0
left_facing_7,32,608.0,531.0
left_facing_7,33,608.0,528.0
left_facing_7,34,610.0,521.3333333333334
left_facing_7,35,612.0,514.6666666666666
left_facing_7,36,614.0,508.0
left_facing_7,37,616.0,501.3333333333333
left_facing_7,38,618.0,494.6666666666667
left_facing_7,39,620.0,488.0
left_facing_7,40,623.6,479.2
left_facing_7,41,627.2,470.4
left_facing_7,42,630.8,461.6
left_facing_7,43,634.4,452.8
left_facing_7,44,638.0,444.0
left_facing_7,45,640.1666666666666,437.1666666666667
left_facing_7,46,642.3333333333334,430.3333333333333
left_facing_7,47,644.5,423.5
left_facing_7,48,646.6666666666666,416.6666666666667
left_facing_7,49,648.8333333333334,409.8333333333333
left_facing_7,50,651.0,403.0
left_facing_7,51,651.3,402.3
left_facing_7,52,651.6,401.6
left_facing_7,53,651.9,400.9
left_facing_7,54,652.2,400.2
left_facing_7,55,652.5,399.5
left_facing_7,60,654.0,396.0
left_facing_7,61,652.6666666666666,397.8333333333333
left_facing_7,62,651.3333333333334,399.6666666666667
left_facing_7,63,650.0,401.5
left_facing_7,64,648.6666666666666,403.3333333333333
left_facing_7,65,647.3333333333334,405.1666666666667
left_facing_7,66,646.0,407.0
left_facing_7,67,642.8,416.2
left_facing_7,68,639.6,425.4
left_facing_7,69,636.4,434.6
left_facing_7,70,633.2,443.8
left_facing_7,71,630.0,453.0
left_facing_7,72,629.6666666666666,453.0
left_facing_7,73,629.3333333333334,453.0
left_facing_7,74,629.0,453.0
left_facing_7,75,628.6666666666666,453.0
left_facing_7,76,628.3333333333334,453.0
left_facing_7,77,628.0,453.0
left_facing_7,78,625.1666666666666,461.8333333333333
left_facing_7,79,622.3333333333334,470.6666666666667
left_facing_7,80,619.5,479.5
left_facing_7,81,616.6666666666666,488.3333333333333
left_facing_7,82,613.8333333333334,497.1666666666667
left_facing_7,83,611.0,506.0
left_facing_7,84,609.6,513.4
left_facing_7,85,608.2,520.8
left_facing_7,86,606.8,528.2
left_facing_7,87,605.4,535.6
left_facing_7,88,604.0,543.0
left_facing_7,89,604.5,541.1666666666666
left_facing_7,90,605.0,539.3333333333334
left_facing_7,91,605.5,537.5
left_facing_7,92,606.0,535.6666666666666
left_facing_7,93,606.5,533.8333333333334
left_facing_7,94,607.0,532.0
left_facing_7,95,609.0,526.6666666666666
left_facing_7,96,611.0,521.3333333333334
left_facing_7,97,613.0,516.0
left_facing_7,98,615.0,510.6666666666667
left_facing_7,99,617.0,505.3333333333333
left_facing_7,100,619.0,500.0
left_facing_7,101,623.2,489.0
left_facing_7,102,627.4,478.0
left_facing_7,103,631.6,467.0
left_facing_7,104,635.8,456.0
left_facing_7,105,640.0,445.0
left_facing_7,106,641.6666666666666,441.5
left_facing_7,107,643.3333333333334,438.0
left_facing_7,108,645.0,434.5
left_facing_7,109,646.6666666666666,431.0
left_facing_7,110,648.3333333333334,427.5
left_facing_7,111,650.0,424.0
left_facing_7,112,651.1666666666666,421.0
left_facing_7,113,652.3333333333334,418.0
left_facing_7,114,653.5,415.0
left_facing_7,115,654.6666666666666,412.0
left_facing_7,116,655.8333333333334,409.0
left_facing_7,117,657.0,406.0
left_facing_7,118,657.0,406.0
left_facing_7,119,657.0,406.0
left_facing_7,120,657.0,406.0
left_facing_7,121,657.0,406.0
left_facing_7,122,657.0,406.0
left_facing_7,123,657.0,406.0
left_facing_8,1,657.0,406.0
left_facing_8,2,654.1666666666666,410.8333333333333
left_facing_8,3,651.3333333333334,415.6666666666667
left_facing_8,4,648.5,420.5
left_facing_8,5,645.6666666666666,425.3333333333333
left_facing_8,6,642.8333333333334,430.1666666666667
left_facing_8,7,640.0,435.0
left_facing_8,8,636.1666666666666,443.6666666666667
left_facing_8,9,632.3333333333334,452.3333333333333
left_facing_8,10,628.5,461.0
left_facing_8,11,624.6666666666666,469.6666666666667
left_facing_8,12,620.8333333333334,478.3333333333333
left_facing_8,13,617.0,487.0
left_facing_8,14,614.6666666666666,494.8333333333333
left_facing_8,15,612.3333333333334,502.6666666666667
left_facing_8,16,610.0,510.5
left_facing_8,17,607.6666666666666,518.3333333333334
left_facing_8,18,605.3333333333334,526.1666666666666
left_facing_8,19,603.0,534.0
left_facing_8,20,602.6666666666666,534.8333333333334
left_facing_8,21,602.3333333333334,535.6666666666666
left_facing_8,22,602.0,536.5
left_facing_8,23,601.6666666666666,537.3333333333334
left_facing_8,24,601.3333333333334,538.1666666666666
left_facing_8,25,601.0,539.0
left_facing_8,26,602.5,533.3333333333334
left_facing_8,27,604.0,527.6666666666666
left_facing_8,28,605.5,522.0
left_facing_8,29,607.0,516.3333333333334
left_facing_8,30,608.5,510.6666666666667
left_facing_8,31,610.0,505.0
left_facing_8,32,612.0,497.3333333333333
left_facing_8,33,614.0,489.6666666666667
left_facing_8,34,616.0,482.0
left_facing_8,35,618.0,474.3333333333333
left_facing_8,36,620.0,466.6666666666667
left_facing_8,37,622.0,459.0
left_facing_8,38,625.1666666666666,453.8333333333333
left_facing_8,39,628.3333333333334,448.6666666666667
left_facing_8,40,631.5,443.5
left_facing_8,41,634.6666666666666,438.3333333333333
left_facing_8,42,637.8333333333334,433.1666666666667
left_facing_8,43,641.0,428.0
left_facing_8,44,641.6666666666666,424.6666666666667
left_facing_8,45,642.3333333333334,421.3333333333333
