video_id,frame_id,Pelvis_x,Pelvis_y,Pelvis_z,RHip_x,RHip_y,RHip_z,RKnee_x,RKnee_y,RKnee_z,RAnkle_x,RAnkle_y,RAnkle_z,LHip_x,LHip_y,LHip_z,LKnee_x,LKnee_y,LKnee_z,LAnkle_x,LAnkle_y,LAnkle_z,Spine1_x,Spine1_y,Spine1_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Site_x,Site_y,Site_z,LShoulder_x,LShoulder_y,LShoulder_z,LElbow_x,LElbow_y,LElbow_z,LWrist_x,LWrist_y,LWrist_z,RShoulder_x,RShoulder_y,RShoulder_z,RElbow_x,RElbow_y,RElbow_z,RWrist_x,RWrist_y,RWrist_z,reps
video_1,10,0.0031117333564907312,-0.004589515272527933,0.7848508358001709,0.18454231321811676,0.04452789947390556,0.7797418832778931,0.09146807342767715,-0.2223658263683319,0.6124477982521057,0.08848366886377335,0.10771225392818451,0.5326014757156372,-0.18454128503799438,-0.044527631253004074,0.7907591462135315,-0.10997433960437775,-0.2369079738855362,0.5903339385986328,-0.10670530796051025,0.01317279040813446,0.5898565649986267,-0.05045045167207718,-0.13229984045028687,0.9802628755569458,-0.05762119218707085,-0.19773876667022705,0.9757989645004272,-0.16477295756340027,-0.059121422469615936,0.9205858111381531,-0.15056806802749634,0.064480260014534,0.0,-0.3643827438354492,-0.2308720350265503,1.0224741697311401,-0.5674059391021729,-0.29951390624046326,0.7961260080337524,-0.623961329460144,-0.3387077748775482,0.3258606195449829,0.24145720899105072,-0.24382127821445465,1.0555899143218994,0.4636854827404022,-0.25971025228500366,0.8229413628578186,0.5565233826637268,-0.41806310415267944,0.47111353278160095,1
video_1,11,0.0030585932545363903,-0.0045009334571659565,0.7849856019020081,0.18367788195610046,0.04167013242840767,0.7780736684799194,0.08171073347330093,-0.2446421980857849,0.608570396900177,0.06559688597917557,0.04019351303577423,0.4721018671989441,-0.18367686867713928,-0.04166986420750618,0.7926770448684692,-0.11511446535587311,-0.23639275133609772,0.5926350951194763,-0.10045216977596283,0.01679520308971405,0.5822715163230896,-0.04948015883564949,-0.133013516664505,0.9762915968894958,-0.05254685878753662,-0.19999933242797852,0.9707632064819336,-0.15500828623771667,-0.06127554923295975,0.9169120788574219,-0.14255107939243317,0.05930565297603607,0.0,-0.3580518066883087,-0.23537001013755798,1.0163289308547974,-0.560109555721283,-0.30186447501182556,0.7940309643745422,-0.6131287217140198,-0.3420422375202179,0.3254826068878174,0.24516330659389496,-0.2449919879436493,1.0500439405441284,0.46927639842033386,-0.2578347325325012,0.8184002637863159,0.5578230619430542,-0.4145641326904297,0.4723234176635742,1
video_1,12,0.003009724197909236,-0.004387422930449247,0.7699460983276367,0.18178211152553558,0.04158296808600426,0.7637728452682495,0.06715370714664459,-0.24193650484085083,0.601900577545166,-0.01517692394554615,0.041543275117874146,0.45957207679748535,-0.1817811131477356,-0.04158267751336098,0.7768574953079224,-0.11322245001792908,-0.23516015708446503,0.5729588866233826,-0.09601341933012009,0.01695208251476288,0.5705195665359497,-0.050954945385456085,-0.13122841715812683,0.9621079564094543,-0.057060837745666504,-0.1959885060787201,0.9563416242599487,-0.1633518785238266,-0.05799924582242966,0.9058446884155273,-0.14790408313274384,0.06454375386238098,0.0,-0.3618426024913788,-0.23102456331253052,1.002363920211792,-0.5644301772117615,-0.3002990186214447,0.786713719367981,-0.6091562509536743,-0.34055522084236145,0.3260273337364197,0.24110792577266693,-0.2417861670255661,1.0354468822479248,0.4705664813518524,-0.25645768642425537,0.8076028227806091,0.549284815788269,-0.4137130677700043,0.4719012975692749,1
video_1,13,0.0030227929819375277,-0.004273992497473955,0.8173878788948059,0.1755024641752243,0.0477922223508358,0.8140177726745605,0.07383453845977783,-0.2335149049758911,0.6784439086914062,-0.09425695985555649,0.0520501583814621,0.5647608041763306,-0.17550161480903625,-0.047792721539735794,0.8215464353561401,-0.09368770569562912,-0.24147330224514008,0.646050751209259,-0.055277593433856964,0.014887824654579163,0.6620882153511047,-0.049990035593509674,-0.13213573396205902,1.0095865726470947,-0.046307697892189026,-0.19242975115776062,1.0153396129608154,-0.14914831519126892,-0.03769630938768387,0.9436110854148865,-0.10917280614376068,0.06752273440361023,0.0,-0.3522000014781952,-0.24496617913246155,1.0581398010253906,-0.5474023818969727,-0.303472101688385,0.8421494364738464,-0.58076411485672,-0.32409220933914185,0.418943852186203,0.24875570833683014,-0.22599534690380096,1.0923724174499512,0.47029027342796326,-0.21064673364162445,0.875232458114624,0.5545415878295898,-0.33035773038864136,0.5412572622299194,1
video_1,14,0.0020716136787086725,-0.0029449027497321367,0.3842281699180603,0.12475421279668808,0.014712064526975155,0.3970153331756592,0.07333608716726303,0.07148157805204391,0.27113354206085205,0.2674316167831421,0.39256519079208374,0.3019633889198303,-0.12475378066301346,-0.014712857082486153,0.371843159198761,-0.04134269803762436,0.04891057312488556,0.2593114972114563,-0.010178129188716412,0.3551291227340698,0.32302993535995483,-0.040369145572185516,-0.17997868359088898,0.5295847654342651,-0.01611226424574852,-0.3480222821235657,0.594343364238739,-0.09594214707612991,-0.2711822986602783,0.456866055727005,-0.06348852068185806,-0.2704879939556122,0.0,-0.28729015588760376,-0.34637126326560974,0.6345024704933167,-0.39771077036857605,-0.3011123538017273,0.371498167514801,-0.4231354296207428,-0.32458367943763733,0.049947500228881836,0.24634625017642975,-0.36411964893341064,0.6653209328651428,0.40269771218299866,-0.2799971103668213,0.41563981771469116,0.39881351590156555,-0.32641586661338806,0.12686508893966675,1
video_1,15,0.0020326527301222086,-0.002894755220040679,0.3814347982406616,0.12592172622680664,0.020774010568857193,0.3937661349773407,0.050460394471883774,0.07553500682115555,0.2788306474685669,-0.04683495685458183,0.40313953161239624,0.26248663663864136,-0.12592115998268127,-0.02077471651136875,0.3694814443588257,-0.043562646955251694,0.019793853163719177,0.25377291440963745,-0.0085942717269063,0.2942986786365509,0.28675246238708496,-0.03852440416812897,-0.18264362215995789,0.5302488803863525,-0.018393641337752342,-0.3496580123901367,0.5858803987503052,-0.09016140550374985,-0.27401870489120483,0.4349813163280487,-0.06132692098617554,-0.28836628794670105,0.0,-0.28944793343544006,-0.3541015088558197,0.6286593675613403,-0.3893588185310364,-0.3056054711341858,0.3767702579498291,-0.4018234312534332,-0.32688090205192566,0.06407129764556885,0.24557262659072876,-0.37318605184555054,0.6659736037254333,0.3992210328578949,-0.28095218539237976,0.42285189032554626,0.38801589608192444,-0.31667131185531616,0.1382700800895691,1
video_1,16,0.0014760226476937532,-0.002057610545307398,0.2934456467628479,0.12012100964784622,0.014303135685622692,0.30525070428848267,0.044582828879356384,0.3333897888660431,0.26396360993385315,0.004167964681982994,0.6950315833091736,0.3778334856033325,-0.12012093514204025,-0.01430458389222622,0.2816466987133026,-0.07504108548164368,0.29214197397232056,0.28499457240104675,0.02798452600836754,0.6304618716239929,0.34682250022888184,-0.026073109358549118,-0.2520930767059326,0.37700241804122925,-0.04439426213502884,-0.5277689695358276,0.40878257155418396,-0.055788036435842514,-0.6061662435531616,0.23985278606414795,-0.07884135097265244,-0.7287894487380981,0.23580563068389893,-0.30312615633010864,-0.4895198941230774,0.4456842541694641,-0.33513498306274414,-0.3457334637641907,0.23626984655857086,-0.2989191710948944,-0.31571856141090393,0.0,0.21468617022037506,-0.5136154890060425,0.49207621812820435,0.3119467794895172,-0.3836941123008728,0.2688221037387848,0.2953649163246155,-0.395670086145401,0.02112489938735962,1
video_1,17,0.00149774260353297,-0.0021246771793812513,0.2794913351535797,0.13041020929813385,0.0119028864428401,0.28932642936706543,0.06104473024606705,0.3049829304218292,0.24964651465415955,0.011175533756613731,0.6577000617980957,0.3417813181877136,-0.13041001558303833,-0.011904170736670494,0.2696358859539032,-0.09998834133148193,0.2612454891204834,0.2752209007740021,0.006910454947501421,0.5862907767295837,0.3332558870315552,-0.026446383446455002,-0.2570168972015381,0.3563418388366699,-0.04466118663549423,-0.5376595258712769,0.3739050626754761,-0.053721290081739426,-0.6130093932151794,0.19892150163650513,-0.07534825801849365,-0.749782919883728,0.19053494930267334,-0.30977708101272583,-0.4997018873691559,0.4212905168533325,-0.34320735931396484,-0.33198681473731995,0.23116517066955566,-0.29847678542137146,-0.3078397810459137,0.0,0.22211909294128418,-0.5232764482498169,0.4629706144332886,0.32129356265068054,-0.371386855840683,0.2562755346298218,0.2988553047180176,-0.3754853308200836,0.015172004699707031,1
video_1,18,0.0014523679856210947,-0.002104624407365918,0.2805614769458771,0.13233692944049835,0.006240936927497387,0.2882075607776642,0.09872987121343613,0.24460658431053162,0.2371622920036316,0.1295585036277771,0.5833815336227417,0.2840035557746887,-0.13233688473701477,-0.006241979077458382,0.27288612723350525,-0.15194642543792725,0.22381240129470825,0.24870821833610535,0.027443328872323036,0.5208476781845093,0.28515976667404175,-0.032104335725307465,-0.2633170187473297,0.3504754304885864,-0.05295315384864807,-0.544497013092041,0.3578900992870331,-0.06982218474149704,-0.6107128858566284,0.17045128345489502,-0.09384045749902725,-0.7533177137374878,0.1615327000617981,-0.31239962577819824,-0.5097877383232117,0.41125452518463135,-0.35894256830215454,-0.34819167852401733,0.2332625836133957,-0.30842000246047974,-0.33228352665901184,0.0,0.2087078094482422,-0.5253772139549255,0.4382414221763611,0.3160116970539093,-0.37006068229675293,0.24729585647583008,0.2912047207355499,-0.3785092234611511,0.009397566318511963,1
video_1,19,0.0015112021937966347,-0.0021395126823335886,0.3024033010005951,0.13772262632846832,0.0014033308252692223,0.3096274435520172,0.11538597196340561,0.20555394887924194,0.0,0.09293804317712784,0.5126548409461975,0.2609306871891022,-0.13772228360176086,-0.001404045382514596,0.2952365577220917,-0.12877890467643738,0.26367855072021484,0.07217440009117126,0.03504065424203873,0.551715612411499,0.2543143928050995,-0.027580277994275093,-0.2650749087333679,0.3804570734500885,-0.04362378269433975,-0.5420702695846558,0.3791573643684387,-0.06599065661430359,-0.6164443492889404,0.17866316437721252,-0.07432834804058075,-0.760531485080719,0.17792019248008728,-0.2976151704788208,-0.508792519569397,0.4401889741420746,-0.35346993803977966,-0.3111638128757477,0.2956685423851013,-0.29796135425567627,-0.32013946771621704,0.06899425387382507,0.21413744986057281,-0.5286373496055603,0.4622039794921875,0.31696948409080505,-0.35111990571022034,0.3023965060710907,0.2717743217945099,-0.34768033027648926,0.08049103617668152,1
video_1,20,0.0014282818883657455,-0.002126977313309908,0.20091697573661804,0.13027089834213257,0.008170186541974545,0.21180608868598938,0.19903121888637543,0.22838732600212097,0.08906237781047821,0.34202414751052856,0.49323683977127075,0.1807553768157959,-0.13027063012123108,-0.008171135559678078,0.19001677632331848,-0.06317451596260071,0.24905511736869812,0.12262317538261414,0.006445654202252626,0.5473225116729736,0.19919246435165405,-0.05136857554316521,-0.26361507177352905,0.2743077874183655,-0.07760486006736755,-0.5409724712371826,0.27650824189186096,-0.08764516562223434,-0.6137266159057617,0.06886154413223267,-0.09130474179983139,-0.7591773271560669,0.06211656332015991,-0.3336275815963745,-0.5021085739135742,0.34070420265197754,-0.3933088779449463,-0.3060400187969208,0.22817035019397736,-0.33707690238952637,-0.3084179162979126,0.0022060275077819824,0.18567463755607605,-0.5217599272727966,0.35956478118896484,0.30240318179130554,-0.34612756967544556,0.23437802493572235,0.24932114779949188,-0.33720871806144714,0.0,1
video_1,21,0.0013827478978782892,-0.002112549962475896,0.15453454852104187,0.12975025177001953,0.005852594040334225,0.1696947067975998,0.20914115011692047,0.15196552872657776,0.057678163051605225,0.3238755464553833,0.4112381935119629,0.11122450232505798,-0.12974995374679565,-0.0058533865958452225,0.13937526941299438,-0.07213358581066132,0.17284390330314636,0.061913713812828064,-0.015109333209693432,0.4684036374092102,0.12738201022148132,-0.06117844581604004,-0.25822800397872925,0.23101124167442322,-0.10015356540679932,-0.5341423749923706,0.22925648093223572,-0.09129276126623154,-0.6120272874832153,0.021107584238052368,-0.09956139326095581,-0.7655382752418518,0.02213004231452942,-0.3499290347099304,-0.49251893162727356,0.2940831184387207,-0.4137376844882965,-0.2761378586292267,0.2320120483636856,-0.35866716504096985,-0.28198450803756714,0.004621654748916626,0.16180340945720673,-0.5137022137641907,0.31575435400009155,0.2825770378112793,-0.32726261019706726,0.24135439097881317,0.22619567811489105,-0.30632802844047546,0.0,1
video_1,22,0.0013565134722739458,-0.0020896242931485176,0.13928081095218658,0.12803342938423157,0.00323281716555357,0.16274230182170868,0.19474950432777405,0.09588001668453217,0.061656296253204346,0.3058658242225647,0.3456345200538635,0.06602901220321655,-0.12803316116333008,-0.0032334758434444666,0.11583733558654785,-0.07735352218151093,0.12202838063240051,0.021573305130004883,-0.03363461047410965,0.40340375900268555,0.0439603328704834,-0.06583502888679504,-0.256168931722641,0.21376541256904602,-0.11413906514644623,-0.52794349193573,0.20845630764961243,-0.10090645402669907,-0.6027849912643433,0.000678718090057373,-0.12076283246278763,-0.7609803676605225,0.0,-0.36215800046920776,-0.4857226312160492,0.2720029354095459,-0.43251654505729675,-0.2664293944835663,0.2392340451478958,-0.373198539018631,-0.27106866240501404,0.009619206190109253,0.14837945997714996,-0.5055996775627136,0.2956996560096741,0.27890291810035706,-0.31604281067848206,0.24746568500995636,0.21826840937137604,-0.2872724235057831,0.005276143550872803,1
video_1,23,0.0016506218817085028,-0.0024598033633083105,0.4962185323238373,0.11204224824905396,-0.0015760483220219612,0.4997289776802063,0.10377148538827896,-0.10177097469568253,0.18129971623420715,0.044967059046030045,0.13153675198554993,0.0,-0.1120423674583435,0.0015757603105157614,0.49282631278038025,-0.06291086971759796,-0.01162121444940567,0.4459652304649353,-0.008708043955266476,0.09033891558647156,0.02389085292816162,-0.03589629381895065,-0.2647560238838196,0.4781056046485901,-0.08480875194072723,-0.5210363864898682,0.3713552951812744,-0.06209190934896469,-0.5876602530479431,0.15713074803352356,-0.09090488404035568,-0.7578287720680237,0.1726386845111847,-0.31816366314888,-0.4691016972064972,0.4217005968093872,-0.4286699891090393,-0.2343134731054306,0.4051269292831421,-0.37154892086982727,-0.1953636109828949,0.158640056848526,0.15543301403522491,-0.49366962909698486,0.44324880838394165,0.32882753014564514,-0.2500346899032593,0.42768439650535583,0.2778709828853607,-0.17778779566287994,0.1735157072544098,1
video_1,24,0.0018484625034034252,-0.0028930737171322107,0.4368570148944855,0.12833382189273834,-0.012607906945049763,0.4433797597885132,0.14476680755615234,0.3917192816734314,0.4830513596534729,0.3554643988609314,0.7331665754318237,0.5726137161254883,-0.12833428382873535,0.012606693431735039,0.43023011088371277,-0.07667550444602966,0.40929555892944336,0.4881071448326111,0.0431729257106781,0.7892250418663025,0.6092478036880493,-0.05432657524943352,-0.30505838990211487,0.38184404373168945,-0.0744142085313797,-0.6074123382568359,0.24574872851371765,-0.054416682571172714,-0.6822132468223572,0.007201969623565674,-0.094277523458004,-0.8458244800567627,0.0,-0.3327273726463318,-0.5366324782371521,0.30515164136886597,-0.4441419243812561,-0.3119376599788666,0.31657329201698303,-0.3816455900669098,-0.2813427746295929,0.04620450735092163,0.18958306312561035,-0.5728587508201599,0.33598244190216064,0.3500231206417084,-0.3306596875190735,0.3576608896255493,0.313111275434494,-0.25785550475120544,0.1038234531879425,1
video_1,25,0.0018570716492831707,-0.002948893466964364,0.47528746724128723,0.13224296271800995,-0.023330826312303543,0.49158546328544617,0.034885767847299576,0.391196608543396,0.5308266878128052,0.06595665961503983,0.7839555144309998,0.610929548740387,-0.13224327564239502,0.02332978881895542,0.45890307426452637,-0.06115630641579628,0.41813623905181885,0.5080132484436035,0.07243660092353821,0.7944942116737366,0.623127818107605,-0.06279683113098145,-0.2986587882041931,0.4006120562553406,-0.09382812678813934,-0.5919759273529053,0.23930898308753967,-0.05054914206266403,-0.6753682494163513,0.0,-0.10556833446025848,-0.8347865343093872,0.007091343402862549,-0.3368476331233978,-0.522861123085022,0.29612693190574646,-0.4431852698326111,-0.28680309653282166,0.34358498454093933,-0.3788728415966034,-0.23774215579032898,0.07118147611618042,0.16065992414951324,-0.5486488342285156,0.32694104313850403,0.3362185060977936,-0.2794828712940216,0.4107556641101837,0.30902019143104553,-0.1962495595216751,0.14766091108322144,1
video_1,26,0.00182465766556561,-0.0029095627833157778,0.4989970028400421,0.12528052926063538,-0.023519303649663925,0.5211838483810425,0.10116956382989883,0.39365747570991516,0.5659781694412231,0.032523080706596375,0.7924709320068359,0.6591896414756775,-0.12528082728385925,0.023518240079283714,0.47669726610183716,-0.07359275966882706,0.39206981658935547,0.5414601564407349,0.07724197208881378,0.7726475596427917,0.665033221244812,-0.05741552263498306,-0.28962236642837524,0.41302984952926636,-0.08869700133800507,-0.5816006660461426,0.24698784947395325,-0.0554647333920002,-0.6719104647636414,0.0,-0.10418237000703812,-0.8284041285514832,0.03398054838180542,-0.3165416717529297,-0.5103535652160645,0.30280229449272156,-0.4395448565483093,-0.27486902475357056,0.38005539774894714,-0.3784598410129547,-0.22570371627807617,0.10787907242774963,0.15146176517009735,-0.5339235067367554,0.3277457654476166,0.33340850472450256,-0.27341708540916443,0.4378444254398346,0.30436715483665466,-0.19919869303703308,0.1753554344177246,1
